Date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun,Price,Energy,Sentiment
2018-08-31,15.8,12.0,20.4,0.0,0.0,280.0,15.4,33.3,1019.9,378.0,2.98,171330.0,0.25
2018-09-04,20.2,15.7,25.2,0.0,0.0,34.0,9.3,24.1,1016.5,594.0,2.96,184760.0,0.0
2018-09-05,19.1,14.3,24.2,0.0,0.0,44.0,8.3,20.4,1018.2,390.0,3.0,184760.0,0.0
2018-09-06,19.7,14.3,25.5,0.0,0.0,83.0,9.9,25.9,1014.4,588.0,2.93,184760.0,0.0
2018-09-07,18.2,15.5,22.2,2.0,0.0,221.0,9.0,24.1,1011.4,144.0,2.88,184760.0,0.0
2018-09-10,18.9,12.4,25.5,0.0,0.0,222.0,8.8,31.5,1020.6,228.0,2.9,184760.0,0.0
2018-09-11,19.0,15.4,23.7,0.3,0.0,249.0,13.4,38.9,1020.1,456.0,2.94,184760.0,0.0
2018-09-12,20.2,15.9,25.5,0.0,0.0,266.0,14.7,38.9,1018.9,438.0,2.98,184760.0,0.0
2018-09-13,14.3,12.4,16.3,9.8,0.0,26.0,5.9,16.7,1021.0,0.0,2.94,184760.0,0.0
2018-09-14,15.3,11.7,19.6,0.0,0.0,293.0,5.2,18.5,1020.1,84.0,2.91,184760.0,0.0
2018-09-17,18.2,11.1,26.4,0.0,0.0,183.0,7.1,25.9,1019.6,612.0,2.95,184760.0,0.0
2018-09-18,20.5,13.0,29.3,0.0,0.0,164.0,10.0,33.3,1015.6,666.0,3.0,184760.0,0.0
2018-09-19,21.4,15.7,27.8,0.0,0.0,236.0,9.9,29.6,1016.8,624.0,3.11,184760.0,0.0
2018-09-20,21.8,16.9,28.4,0.0,0.0,224.0,9.2,33.3,1016.5,564.0,3.07,184760.0,0.0
2018-09-21,20.6,14.0,29.5,2.9,0.0,208.0,18.7,53.7,1008.2,354.0,3.02,184760.0,0.0
2018-09-24,9.7,7.1,13.2,2.6,0.0,289.0,24.9,59.3,1021.6,324.0,3.04,184760.0,0.0
2018-09-25,8.9,5.2,14.0,0.0,0.0,284.0,13.8,33.3,1035.1,552.0,3.12,184760.0,0.0
2018-09-26,10.6,4.9,16.5,0.0,0.0,227.0,16.0,42.6,1032.7,378.0,3.1,184760.0,0.0
2018-09-27,15.8,12.3,20.9,0.0,0.0,248.0,16.9,33.3,1025.7,438.0,3.05,184760.0,0.0
2018-09-28,12.4,7.7,15.6,0.0,0.0,294.0,12.4,35.2,1021.6,420.0,3.01,184760.0,0.0
2018-10-01,8.4,4.1,12.9,1.5,0.0,276.0,9.3,29.6,1012.3,240.0,3.13,271537.0,0.0
2018-10-02,8.1,5.5,10.5,2.3,0.0,249.0,22.1,48.2,1014.2,132.0,3.14,271537.0,0.0
2018-10-03,10.9,8.7,14.5,0.0,0.0,277.0,26.8,57.4,1015.4,234.0,3.26,271537.0,0.5166666666666667
2018-10-04,10.6,7.8,14.4,0.0,0.0,244.0,13.7,27.8,1025.1,42.0,3.39,271537.0,0.5166666666666667
2018-10-05,13.8,9.2,20.0,0.0,0.0,180.0,10.0,25.9,1022.0,558.0,3.25,271537.0,0.5166666666666667
2018-10-08,8.6,3.2,14.7,0.0,0.0,134.0,6.6,20.4,1023.3,606.0,3.28,271537.0,0.5166666666666667
2018-10-09,11.3,5.5,18.3,0.0,0.0,168.0,5.5,16.7,1022.7,264.0,3.4,271537.0,0.5166666666666667
2018-10-10,14.5,8.4,21.7,0.0,0.0,104.0,9.9,29.6,1023.0,576.0,3.45,271537.0,0.5166666666666667
2018-10-11,16.5,10.8,23.2,0.0,0.0,117.0,17.0,38.9,1018.9,588.0,3.16,271537.0,0.5166666666666667
2018-10-12,16.8,11.5,23.6,0.0,0.0,145.0,9.6,25.9,1021.9,582.0,3.19,271537.0,0.5166666666666667
2018-10-15,15.7,10.8,21.9,0.0,0.0,140.0,11.6,29.6,1015.6,444.0,3.26,271537.0,0.5166666666666667
2018-10-16,14.4,9.6,20.9,0.0,0.0,125.0,4.9,16.7,1018.0,420.0,3.27,271537.0,0.5166666666666667
2018-10-17,13.8,8.5,20.6,0.0,0.0,92.0,4.2,16.7,1019.3,540.0,3.3,271537.0,0.5166666666666667
2018-10-18,12.3,7.8,17.1,0.1,0.0,338.0,7.5,25.9,1020.7,312.0,3.28,271537.0,0.5166666666666667
2018-10-19,10.0,6.5,13.0,0.0,0.0,335.0,6.9,18.5,1025.4,426.0,3.2,271537.0,0.5166666666666667
2018-10-22,8.0,5.8,10.9,1.4,0.0,258.0,8.8,25.9,1027.1,66.0,3.2,271537.0,0.5166666666666667
2018-10-23,8.3,5.3,11.1,8.3,0.0,261.0,28.8,61.1,1015.5,0.0,3.28,271537.0,0.5166666666666667
2018-10-24,9.6,7.4,11.6,0.7,0.0,298.0,22.2,53.7,1012.8,450.0,3.42,271537.0,0.5166666666666667
2018-10-25,10.6,7.8,12.9,1.9,0.0,274.0,24.3,53.7,1011.4,6.0,3.42,271537.0,0.5166666666666667
2018-10-26,10.0,8.3,12.2,0.0,0.0,235.0,15.7,31.5,1006.9,24.0,3.27,271537.0,0.5166666666666667
2018-10-29,5.0,3.9,7.5,0.6,0.0,70.0,18.2,38.9,1008.0,0.0,3.2,271537.0,0.5166666666666667
2018-10-30,13.2,8.1,19.9,0.0,0.0,159.0,23.1,48.2,995.4,354.0,3.27,271537.0,0.5166666666666667
2018-10-31,9.1,6.6,12.3,0.0,0.0,180.0,17.1,44.5,1016.3,510.0,3.31,271537.0,0.5166666666666667
2018-11-01,8.8,5.1,12.8,0.0,0.0,114.0,9.5,22.2,1014.2,144.0,3.36,377703.0,0.5166666666666667
2018-11-02,9.4,6.5,13.8,0.0,0.0,226.0,11.0,29.6,1020.9,312.0,3.26,377703.0,0.5166666666666667
2018-11-05,11.8,9.3,15.2,0.0,0.0,109.0,14.0,29.6,1013.3,102.0,3.53,377703.0,0.05
2018-11-06,12.2,9.1,16.9,0.0,0.0,130.0,12.1,25.9,1011.2,474.0,3.53,377703.0,0.05
2018-11-07,11.1,8.4,15.5,0.0,0.0,145.0,8.8,20.4,1012.0,378.0,3.54,377703.0,0.05
2018-11-08,9.5,6.8,13.4,0.0,0.0,263.0,6.2,20.4,1020.0,138.0,3.54,377703.0,0.05
2018-11-09,8.9,7.3,10.5,0.4,0.0,96.0,8.1,18.5,1018.7,0.0,3.74,377703.0,0.05
2018-11-12,12.0,9.6,15.6,0.4,0.0,167.0,12.7,25.9,1016.9,72.0,3.96,377703.0,0.05
2018-11-13,10.5,8.7,11.7,7.4,0.0,237.0,11.2,27.8,1021.6,18.0,4.1,377703.0,0.05
2018-11-14,8.6,6.7,11.2,0.0,0.0,240.0,12.1,29.6,1029.0,306.0,4.1,377703.0,0.05
2018-11-15,7.1,4.5,10.8,0.0,0.0,120.0,10.7,27.8,1030.5,18.0,4.69,377703.0,0.05
2018-11-16,5.1,3.0,8.5,0.0,0.0,108.0,15.0,29.6,1035.2,444.0,4.3,377703.0,0.05
2018-11-19,3.0,2.4,4.2,0.0,0.0,64.0,17.2,40.8,1024.4,12.0,4.65,377703.0,0.05
2018-11-20,1.9,1.5,2.6,0.1,0.0,89.0,21.9,42.6,1020.3,0.0,4.65,377703.0,0.05
2018-11-21,1.1,0.8,1.4,0.0,0.0,83.0,17.1,33.3,1022.3,0.0,4.7,377703.0,0.05
2018-11-26,2.6,1.1,4.0,0.0,0.0,55.0,12.1,25.9,1014.7,0.0,4.28,377703.0,0.05
2018-11-27,-0.1,-1.7,1.8,0.0,0.0,42.0,5.0,16.7,1022.4,0.0,4.28,377703.0,0.05
2018-11-28,-0.9,-3.2,2.0,0.0,0.0,113.0,12.3,33.3,1028.5,414.0,4.5,377703.0,0.05
2018-11-29,-0.2,-2.1,2.3,0.0,0.0,141.0,21.1,38.9,1022.8,180.0,4.5,377703.0,0.05
2018-11-30,0.9,-0.1,2.3,4.4,0.0,148.0,17.4,35.2,1015.8,0.0,4.61,377703.0,0.05
2018-12-03,10.0,8.7,11.6,2.6,0.0,219.0,15.4,31.5,999.9,90.0,4.4,293728.0,0.0
2018-12-04,7.0,3.0,9.1,1.2,0.0,272.0,18.1,40.8,1012.2,186.0,4.4,293728.0,0.0
2018-12-05,2.7,0.7,6.1,0.0,0.0,220.0,12.0,25.9,1026.3,396.0,4.69,293728.0,0.0
2018-12-06,4.0,0.3,8.4,0.6,0.0,176.0,14.7,27.8,1016.9,6.0,4.44,293728.0,0.0
2018-12-07,10.2,8.3,11.1,10.3,0.0,218.0,19.8,42.6,1005.8,0.0,4.51,293728.0,0.0
2018-12-10,5.2,3.9,6.5,0.7,0.0,278.0,28.5,55.5,1007.9,54.0,4.54,293728.0,0.0
2018-12-11,3.8,2.9,4.5,3.1,0.0,306.0,18.9,42.6,1014.0,0.0,4.53,293728.0,0.0
2018-12-12,2.4,0.4,3.6,0.2,0.0,14.0,8.9,24.1,1024.0,18.0,4.53,293728.0,0.0
2018-12-13,0.8,0.1,1.8,0.0,0.0,57.0,7.6,20.4,1025.1,0.0,4.31,293728.0,0.0
2018-12-14,-0.7,-1.5,0.0,0.0,0.0,79.0,9.9,20.4,1026.8,0.0,3.99,293728.0,0.0
2018-12-17,-0.1,-1.9,1.6,0.0,0.0,156.0,6.0,14.8,1020.4,0.0,3.8,293728.0,0.0
2018-12-18,3.2,1.9,4.9,0.7,0.0,186.0,9.2,20.4,1025.6,42.0,3.8,293728.0,0.0
2018-12-19,2.2,0.8,3.3,0.9,0.0,144.0,14.9,29.6,1018.3,0.0,3.64,293728.0,0.0
2018-12-20,3.7,2.6,4.8,0.8,0.0,173.0,10.0,18.5,1014.7,0.0,3.7,293728.0,0.0
2018-12-21,6.0,3.9,8.6,9.1,0.0,189.0,17.2,46.3,1006.8,0.0,3.7,293728.0,0.0
2018-12-26,6.0,4.9,7.5,0.3,0.0,273.0,20.5,38.9,1026.3,0.0,3.42,293728.0,0.0
2018-12-27,6.5,6.0,7.6,0.7,0.0,264.0,16.8,29.6,1024.5,0.0,3.1,293728.0,0.0
2018-12-28,6.2,5.5,6.7,0.1,0.0,274.0,15.2,27.8,1024.4,0.0,3.25,293728.0,0.0
2019-01-02,2.1,-1.7,4.5,0.0,0.0,318.0,23.1,57.4,1023.4,108.0,3.25,504760.0,0.0
2019-01-03,-0.6,-2.4,1.8,0.0,0.0,314.0,12.3,27.8,1032.5,0.0,2.72,504760.0,0.0
2019-01-04,1.4,-1.5,4.9,0.8,0.0,275.0,14.7,33.3,1028.1,0.0,2.8,504760.0,0.0
2019-01-07,3.4,1.2,5.4,2.9,0.0,227.0,11.4,35.2,1025.8,0.0,2.74,504760.0,0.0
2019-01-08,5.5,3.6,6.2,9.9,0.0,258.0,28.6,57.4,1001.9,0.0,2.89,504760.0,0.0
2019-01-09,2.6,1.9,3.6,9.8,0.0,328.0,22.0,44.5,1006.0,0.0,2.92,504760.0,0.0
2019-01-10,1.1,-0.6,2.2,0.8,0.0,334.0,12.2,29.6,1022.0,36.0,2.95,504760.0,0.0
2019-01-11,1.8,-0.7,4.6,2.3,0.0,245.0,16.5,31.5,1017.0,0.0,2.95,504760.0,0.0
2019-01-14,3.1,0.1,6.1,0.3,0.0,292.0,30.1,63.0,999.7,174.0,3.36,504760.0,0.0
2019-01-15,3.2,0.3,6.3,5.5,0.0,274.0,28.4,53.7,1008.5,0.0,3.54,504760.0,0.0
2019-01-16,6.6,5.6,7.3,2.0,0.0,245.0,24.8,46.3,1006.5,0.0,3.58,504760.0,0.0
2019-01-17,5.1,3.3,6.3,2.6,0.0,238.0,23.0,44.5,999.3,72.0,3.58,504760.0,0.0
2019-01-18,0.8,-0.9,3.0,0.7,10.0,274.0,16.1,42.6,1014.3,426.0,3.43,504760.0,0.0
2019-01-22,-2.6,-4.2,0.1,0.0,0.0,161.0,10.4,24.1,1013.0,324.0,3.43,504760.0,0.0
2019-01-23,-4.4,-6.0,-2.1,0.0,0.0,105.0,16.3,31.5,1006.1,12.0,3.13,504760.0,0.0
2019-01-24,-4.6,-5.3,-3.7,0.0,0.0,98.0,11.6,27.8,1012.6,0.0,3.13,504760.0,0.0
2019-01-25,-4.4,-5.7,-3.0,0.0,0.0,210.0,7.3,18.5,1014.8,36.0,3.07,504760.0,0.0
2019-01-28,3.5,1.8,5.2,1.8,0.0,203.0,11.0,25.9,991.1,246.0,3.05,504760.0,0.0
2019-01-29,1.2,-0.5,2.7,1.8,10.0,257.0,14.1,31.5,1002.3,18.0,2.94,504760.0,0.0
2019-01-30,-0.4,-2.5,2.1,0.0,0.0,117.0,15.9,37.0,1000.9,318.0,3.0,504760.0,0.0
2019-01-31,0.5,-0.9,3.0,0.0,0.0,135.0,11.6,31.5,1000.7,120.0,2.82,504760.0,0.0
2019-02-01,-0.2,-2.3,1.9,0.0,0.0,106.0,14.9,31.5,997.4,0.0,2.7,414260.0,0.0
2019-02-04,1.1,-1.0,4.1,0.0,0.0,230.0,13.1,27.8,1026.6,432.0,2.57,414260.0,-0.125
2019-02-05,2.0,0.1,4.5,0.0,0.0,225.0,16.1,31.5,1025.6,0.0,2.54,414260.0,-0.125
2019-02-06,3.0,0.7,5.7,0.0,0.0,196.0,12.4,27.8,1025.0,294.0,2.58,414260.0,-0.125
2019-02-07,3.7,1.2,6.6,0.3,0.0,187.0,15.7,31.5,1013.5,24.0,2.62,414260.0,-0.125
2019-02-08,5.3,2.6,8.2,0.0,0.0,206.0,19.6,37.0,1013.2,198.0,2.66,414260.0,-0.125
2019-02-11,5.3,2.8,7.0,3.3,0.0,282.0,26.2,53.7,1004.6,60.0,2.76,414260.0,-0.125
2019-02-12,3.1,1.8,5.3,0.0,0.0,290.0,17.1,38.9,1026.4,246.0,2.71,414260.0,-0.125
2019-02-13,6.0,2.5,8.3,0.1,0.0,263.0,20.5,38.9,1031.2,0.0,2.61,414260.0,-0.125
2019-02-14,7.2,3.9,10.3,0.2,0.0,256.0,12.0,25.9,1034.9,270.0,2.61,414260.0,-0.125
2019-02-15,5.5,0.6,11.8,0.0,0.0,233.0,7.2,16.7,1033.5,528.0,2.59,414260.0,-0.125
2019-02-19,6.6,3.6,9.8,0.6,0.0,242.0,17.7,42.6,1015.1,24.0,2.69,414260.0,-0.125
2019-02-20,7.2,5.7,9.3,0.0,0.0,261.0,17.2,35.2,1020.5,36.0,2.69,414260.0,-0.125
2019-02-21,7.8,5.8,9.6,2.7,0.0,258.0,16.8,37.0,1023.3,42.0,2.73,414260.0,-0.125
2019-02-22,4.2,-2.1,8.4,0.6,0.0,51.0,13.8,33.3,1036.3,396.0,2.74,414260.0,-0.125
2019-02-25,6.9,1.2,13.4,0.0,0.0,280.0,9.3,24.1,1036.6,546.0,2.84,414260.0,-0.125
2019-02-26,7.9,3.7,13.7,0.0,0.0,295.0,9.5,22.2,1032.8,42.0,2.74,414260.0,-0.125
2019-02-27,8.7,3.2,15.5,0.0,0.0,246.0,9.1,25.9,1026.0,552.0,2.89,414260.0,-0.125
2019-02-28,8.0,5.4,11.8,0.0,0.0,283.0,15.8,37.0,1011.7,420.0,2.89,414260.0,-0.125
2019-03-01,5.4,3.3,6.9,0.1,0.0,300.0,7.9,22.2,1011.7,0.0,3.19,366613.0,-0.125
2019-03-04,10.6,7.1,14.3,1.1,0.0,224.0,28.9,64.8,993.8,84.0,4.25,366613.0,0.25
2019-03-05,7.0,4.4,9.0,0.8,0.0,258.0,29.8,61.1,1001.3,168.0,3.18,366613.0,0.25
2019-03-06,6.9,1.8,11.5,0.0,0.0,182.0,16.1,37.0,1008.1,414.0,3.18,366613.0,0.25
2019-03-07,11.1,8.5,15.5,1.2,0.0,199.0,22.1,50.0,997.1,66.0,2.9,366613.0,0.25
2019-03-08,7.7,4.8,9.4,0.8,0.0,244.0,28.6,64.8,1005.0,192.0,2.9,366613.0,0.25
2019-03-11,3.2,1.0,5.3,3.9,0.0,272.0,21.1,46.3,1009.7,78.0,2.86,366613.0,0.25
2019-03-12,4.5,0.4,8.9,0.0,0.0,234.0,17.9,38.9,1015.9,150.0,2.83,366613.0,0.25
2019-03-13,7.1,5.2,9.6,2.2,0.0,222.0,28.5,59.3,1001.3,174.0,2.87,366613.0,0.25
2019-03-14,5.9,4.8,7.2,12.4,0.0,236.0,27.0,53.7,998.0,0.0,2.95,366613.0,0.25
2019-03-15,7.1,5.5,9.0,4.3,0.0,260.0,29.3,59.3,997.5,30.0,2.95,366613.0,0.25
2019-03-18,5.1,3.0,7.4,1.6,0.0,252.0,27.7,61.1,1010.7,150.0,2.9,366613.0,0.25
2019-03-19,5.0,2.4,8.3,0.0,0.0,273.0,16.4,38.9,1024.5,210.0,2.92,366613.0,0.25
2019-03-20,6.5,-0.1,11.9,0.0,0.0,248.0,11.8,35.2,1032.1,492.0,2.86,366613.0,0.25
2019-03-21,10.9,7.9,15.2,0.0,0.0,259.0,11.8,27.8,1033.2,12.0,2.86,366613.0,0.25
2019-03-22,10.8,6.4,15.9,0.0,0.0,191.0,5.5,14.8,1032.0,30.0,2.75,366613.0,0.25
2019-03-25,4.5,2.6,7.0,3.9,0.0,279.0,15.7,38.9,1015.5,210.0,2.72,366613.0,0.25
2019-03-26,4.9,1.4,7.8,0.0,0.0,289.0,17.4,48.2,1023.7,132.0,2.74,366613.0,0.25
2019-03-27,6.2,2.6,9.1,1.1,0.0,274.0,14.5,31.5,1029.2,36.0,2.69,366613.0,0.25
2019-03-28,8.7,7.1,10.9,3.3,0.0,289.0,12.0,27.8,1032.4,0.0,2.69,366613.0,0.25
2019-03-29,10.1,6.8,14.6,0.0,0.0,244.0,7.7,22.2,1032.0,0.0,2.73,366613.0,0.25
2019-04-01,5.0,-1.2,10.9,0.0,0.0,77.0,11.6,33.3,1027.2,714.0,2.73,252143.0,0.25
2019-04-02,8.0,1.3,14.5,0.0,0.0,118.0,17.7,37.0,1015.0,642.0,2.76,252143.0,0.25
2019-04-03,12.9,8.3,18.0,0.0,0.0,122.0,12.0,27.8,1004.2,456.0,2.74,252143.0,-0.4
2019-04-04,14.2,9.1,19.8,0.0,0.0,111.0,15.4,37.0,999.2,672.0,2.66,252143.0,-0.4
2019-04-05,13.1,9.7,16.8,0.0,0.0,132.0,10.5,25.9,1004.1,276.0,2.62,252143.0,-0.4
2019-04-08,12.2,6.2,18.6,0.0,0.0,28.0,9.8,33.3,1010.7,660.0,2.72,252143.0,-0.4
2019-04-09,7.5,4.5,11.1,0.0,0.0,38.0,13.9,29.6,1015.0,618.0,2.71,252143.0,-0.4
2019-04-10,5.2,1.7,8.4,0.0,0.0,53.0,11.1,27.8,1018.1,336.0,2.72,252143.0,-0.4
2019-04-11,3.8,0.3,6.4,0.0,0.0,43.0,11.6,29.6,1024.3,276.0,2.72,252143.0,-0.4
2019-04-12,3.0,0.9,4.6,0.0,0.0,49.0,11.6,29.6,1026.6,0.0,2.75,252143.0,-0.4
2019-04-15,7.8,2.2,13.0,0.0,0.0,58.0,12.0,29.6,1028.1,768.0,2.75,252143.0,-0.4
2019-04-16,8.9,2.0,15.2,0.0,0.0,87.0,14.1,38.9,1024.1,762.0,2.66,252143.0,-0.4
2019-04-17,10.9,3.9,17.4,0.0,0.0,81.0,12.7,33.3,1027.7,750.0,2.55,252143.0,-0.4
2019-04-18,13.9,6.0,21.2,0.0,0.0,74.0,11.9,35.2,1030.2,762.0,2.54,252143.0,-0.4
2019-04-22,13.2,7.4,18.7,0.0,0.0,86.0,16.2,46.3,1017.7,786.0,2.61,252143.0,-0.4
2019-04-23,14.9,9.1,20.3,0.0,0.0,103.0,26.0,61.1,1010.6,510.0,2.53,252143.0,-0.4
2019-04-24,17.0,11.6,23.0,0.0,0.0,122.0,19.3,38.9,1006.8,582.0,2.53,252143.0,-0.4
2019-04-25,18.8,13.3,25.3,0.0,0.0,175.0,10.4,27.8,1010.4,744.0,2.54,252143.0,-0.4
2019-04-26,18.6,13.7,24.6,0.9,0.0,222.0,15.6,46.3,1008.3,522.0,2.58,252143.0,-0.4
2019-04-29,10.6,8.4,15.1,3.4,0.0,333.0,18.1,44.5,1017.9,216.0,2.58,252143.0,-0.4
2019-04-30,11.1,4.9,17.0,0.0,0.0,353.0,14.8,33.3,1017.6,786.0,2.59,252143.0,-0.4
2019-05-01,12.4,8.2,17.7,0.0,0.0,296.0,16.2,42.6,1012.6,552.0,2.59,236526.0,-0.4
2019-05-02,10.9,7.8,14.2,1.1,0.0,279.0,21.0,50.0,1006.1,6.0,2.63,236526.0,-0.4
2019-05-03,8.8,6.9,10.4,0.2,0.0,285.0,18.8,46.3,1007.0,318.0,2.59,236526.0,0.0
2019-05-06,7.0,2.5,10.8,0.7,0.0,277.0,14.4,37.0,1017.0,360.0,2.54,236526.0,0.0
2019-05-07,7.8,4.4,11.5,0.4,0.0,267.0,11.5,29.6,1017.4,390.0,2.54,236526.0,0.0
2019-05-08,10.9,2.9,17.7,0.5,0.0,148.0,16.0,44.5,1009.1,546.0,2.64,236526.0,0.0
2019-05-09,12.9,10.0,16.4,5.1,0.0,187.0,11.6,29.6,1000.0,168.0,2.62,236526.0,0.0
2019-05-10,12.1,8.2,16.2,2.5,0.0,258.0,11.7,35.2,1006.3,150.0,2.64,236526.0,0.0
2019-05-13,9.1,4.1,13.0,0.0,0.0,333.0,14.1,38.9,1034.3,546.0,2.71,236526.0,0.0
2019-05-14,8.5,4.0,12.0,0.0,0.0,17.0,17.4,46.3,1032.3,456.0,2.7,236526.0,0.0
2019-05-15,7.9,3.7,10.6,1.4,0.0,17.0,16.1,37.0,1026.2,96.0,2.69,236526.0,0.0
2019-05-16,9.3,7.7,11.7,11.4,0.0,29.0,13.1,33.3,1016.4,0.0,2.62,236526.0,0.0
2019-05-17,13.2,6.8,18.8,0.0,0.0,117.0,8.9,27.8,1011.7,366.0,2.61,236526.0,0.0
2019-05-20,18.1,13.7,22.9,9.7,0.0,63.0,12.9,40.8,1002.8,396.0,2.7,236526.0,0.0
2019-05-21,17.8,12.4,22.4,0.0,0.0,68.0,8.6,25.9,1004.2,684.0,2.73,236526.0,0.0
2019-05-22,14.1,12.0,17.2,3.4,0.0,302.0,19.0,42.6,1011.5,0.0,2.73,236526.0,0.0
2019-05-23,13.1,9.0,17.3,0.0,0.0,308.0,14.7,35.2,1017.9,714.0,2.56,236526.0,0.0
2019-05-24,16.1,8.3,22.5,0.0,0.0,222.0,11.0,29.6,1014.2,756.0,2.6,236526.0,0.0
2019-05-28,14.8,12.1,17.6,0.0,0.0,324.0,11.4,35.2,1006.6,192.0,2.65,236526.0,0.0
2019-05-29,12.2,8.2,16.1,0.0,0.0,336.0,12.4,31.5,1018.8,624.0,2.69,236526.0,0.0
2019-05-30,14.2,5.3,21.7,0.0,0.0,193.0,12.4,35.2,1023.4,684.0,2.69,236526.0,0.0
2019-05-31,17.5,13.0,21.8,0.9,0.0,253.0,11.8,31.5,1022.2,318.0,2.59,236526.0,0.0
2019-06-03,25.6,17.4,33.3,0.0,0.0,186.0,15.0,40.8,1012.9,762.0,2.5,140071.0,0.0
2019-06-04,23.3,18.2,28.6,0.0,0.0,24.0,9.9,25.9,1012.2,666.0,2.45,140071.0,0.0
2019-06-05,26.1,17.7,33.5,0.0,0.0,122.0,15.9,38.9,1008.5,870.0,2.45,140071.0,0.0
2019-06-06,22.5,16.4,27.8,15.2,0.0,158.0,15.4,40.8,1007.9,474.0,2.4,140071.0,0.0
2019-06-07,19.0,13.7,25.1,2.9,0.0,263.0,10.9,37.0,1014.3,798.0,2.43,140071.0,0.0
2019-06-10,20.8,16.0,26.1,3.6,0.0,80.0,11.4,27.8,1014.1,282.0,2.42,140071.0,0.0
2019-06-11,23.1,18.7,28.6,6.3,0.0,143.0,9.3,25.9,1009.0,678.0,2.41,140071.0,0.0
2019-06-12,24.0,18.9,30.4,10.2,0.0,125.0,12.7,38.9,1007.3,540.0,2.43,140071.0,0.0
2019-06-13,20.0,15.3,24.6,2.4,0.0,231.0,9.1,33.3,1014.0,474.0,2.43,140071.0,0.0
2019-06-14,22.8,14.5,30.0,0.0,0.0,115.0,11.0,33.3,1017.3,714.0,2.37,140071.0,0.0
2019-06-17,20.8,14.3,26.3,0.0,0.0,243.0,6.6,22.2,1021.4,492.0,2.46,140071.0,0.0
2019-06-18,23.4,15.8,30.3,0.0,0.0,123.0,13.7,35.2,1017.2,900.0,2.44,140071.0,0.0
2019-06-19,24.0,16.9,30.6,0.0,0.0,147.0,11.7,27.8,1010.2,720.0,2.43,140071.0,0.0
2019-06-20,22.2,17.6,26.3,0.2,0.0,258.0,11.2,33.3,1009.3,402.0,2.38,140071.0,0.0
2019-06-21,19.5,16.8,23.0,0.0,0.0,304.0,11.7,33.3,1015.9,570.0,2.27,140071.0,0.0
2019-06-24,22.9,15.0,30.0,0.0,0.0,88.0,13.0,33.3,1023.7,936.0,2.31,140071.0,0.0
2019-06-25,25.9,16.9,34.0,0.0,0.0,123.0,13.8,33.3,1021.8,888.0,2.31,140071.0,0.0
2019-06-26,27.8,20.0,34.6,0.0,0.0,247.0,15.3,46.3,1019.2,882.0,2.34,140071.0,0.0
2019-06-27,19.9,16.0,23.4,0.0,0.0,309.0,19.0,44.5,1022.9,828.0,2.32,140071.0,0.0
2019-06-28,18.7,14.0,23.4,0.0,0.0,317.0,12.0,27.8,1023.6,534.0,2.42,140071.0,0.0
2019-07-01,22.5,18.4,26.2,0.0,0.0,287.0,17.4,50.0,1013.6,492.0,2.33,204396.0,0.0
2019-07-02,17.7,14.2,21.0,0.0,0.0,294.0,19.7,53.7,1018.1,582.0,2.3,204396.0,0.0
2019-07-03,15.0,10.1,18.8,0.0,0.0,297.0,15.0,38.9,1021.7,468.0,2.29,204396.0,0.04545454545454545
2019-07-08,13.8,9.8,17.3,1.5,0.0,282.0,15.9,38.9,1014.4,96.0,2.39,204396.0,0.04545454545454545
2019-07-09,14.2,10.6,17.3,0.0,0.0,291.0,14.7,35.2,1016.4,276.0,2.41,204396.0,0.04545454545454545
2019-07-10,15.7,10.5,20.6,0.0,0.0,299.0,15.3,37.0,1016.7,474.0,2.49,204396.0,0.04545454545454545
2019-07-11,17.3,10.7,22.5,0.0,0.0,292.0,8.3,24.1,1013.5,462.0,2.54,204396.0,0.04545454545454545
2019-07-12,16.9,15.2,19.3,18.8,0.0,275.0,6.6,16.7,1010.1,174.0,2.54,204396.0,0.04545454545454545
2019-07-15,16.9,14.7,20.0,0.0,0.0,292.0,11.8,27.8,1015.9,0.0,2.53,204396.0,0.04545454545454545
2019-07-16,15.9,13.1,19.3,0.0,0.0,279.0,15.8,37.0,1014.0,174.0,2.53,204396.0,0.04545454545454545
2019-07-17,17.4,12.3,22.2,0.0,0.0,301.0,11.4,27.8,1014.0,474.0,2.44,204396.0,0.04545454545454545
2019-07-18,19.6,12.7,25.8,0.0,0.0,103.0,8.0,20.4,1012.5,696.0,2.38,204396.0,0.04545454545454545
2019-07-19,19.8,15.8,23.4,0.0,0.0,233.0,10.5,29.6,1012.7,102.0,2.3,204396.0,0.04545454545454545
2019-07-22,19.3,14.8,23.0,2.8,0.0,289.0,9.4,27.8,1022.3,222.0,2.33,204396.0,0.04545454545454545
2019-07-23,22.8,16.7,29.2,0.4,0.0,302.0,11.7,29.6,1020.7,888.0,2.34,204396.0,0.04545454545454545
2019-07-24,24.8,16.4,32.5,0.0,0.0,63.0,8.2,24.1,1018.1,882.0,2.33,204396.0,0.04545454545454545
2019-07-25,26.0,18.1,33.1,0.0,0.0,69.0,11.4,33.3,1017.5,876.0,2.26,204396.0,0.04545454545454545
2019-07-26,25.0,19.1,30.6,0.0,0.0,63.0,15.7,38.9,1014.2,876.0,2.23,204396.0,0.04545454545454545
2019-07-29,25.4,21.4,29.8,3.4,0.0,355.0,9.0,27.8,1006.4,300.0,2.23,204396.0,0.04545454545454545
