Date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun,Price,Energy
2016-01-29,8.9,6.4,10.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.28,2764.0
2016-02-01,12.0,5.2,15.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.28,2577.0
2016-02-02,10.2,5.7,14.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.07,2577.0
2016-02-03,11.2,5.6,14.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.06,2577.0
2016-02-04,8.2,3.4,11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.07,2577.0
2016-02-05,7.1,3.1,10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.08,2577.0
2016-02-08,9.2,5.4,12.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.23,2577.0
2016-02-09,10.6,8.5,12.5,0.6,0.0,0.0,0.0,0.0,0.0,0.0,2.17,2577.0
2016-02-10,11.1,8.4,14.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.16,2577.0
2016-02-11,12.7,10.4,16.1,2.8,0.0,0.0,0.0,0.0,0.0,0.0,2.15,2577.0
2016-02-12,11.3,8.7,13.4,6.2,0.0,0.0,0.0,0.0,0.0,0.0,2.08,2577.0
2016-02-15,6.7,2.9,10.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.08,2577.0
2016-02-16,6.2,0.6,8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.95,2577.0
2016-02-17,4.7,-2.6,8.5,2.2,0.0,0.0,0.0,0.0,0.0,0.0,1.93,2577.0
2016-02-18,5.8,3.3,10.1,1.7,0.0,0.0,0.0,0.0,0.0,0.0,1.89,2577.0
2016-02-19,8.0,1.4,10.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.83,2577.0
2016-02-22,11.0,4.9,15.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.86,2577.0
2016-02-23,11.7,4.8,14.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.85,2577.0
2016-02-24,7.6,4.1,10.6,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.85,2577.0
2016-02-25,9.7,4.3,12.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.78,2577.0
2016-02-26,6.2,3.2,8.1,5.8,0.0,0.0,0.0,0.0,0.0,0.0,1.78,2577.0
2016-02-29,10.0,2.8,13.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.62,2577.0
2016-03-01,10.8,1.5,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.57,2592.0
2016-03-02,14.1,4.0,18.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.60,2592.0
2016-03-03,11.2,4.7,15.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.59,2592.0
2016-03-04,10.8,4.3,15.1,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.49,2592.0
2016-03-07,7.5,3.5,10.4,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.56,2592.0
2016-03-08,8.8,3.7,10.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.60,2592.0
2016-03-09,9.5,3.0,14.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.61,2592.0
2016-03-10,8.0,2.9,11.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.72,2592.0
2016-03-11,10.7,4.1,13.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.74,2592.0
2016-03-14,9.2,2.4,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.68,2592.0
2016-03-15,9.4,2.9,14.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.81,2592.0
2016-03-16,11.3,2.6,16.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.77,2592.0
2016-03-17,11.7,5.0,16.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.84,2592.0
2016-03-18,10.4,4.5,13.9,18.4,0.0,0.0,0.0,0.0,0.0,0.0,1.84,2592.0
2016-03-21,10.4,5.8,14.1,19.8,0.0,0.0,0.0,0.0,0.0,0.0,1.79,2592.0
2016-03-22,11.2,5.5,14.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.79,2592.0
2016-03-23,10.7,4.2,13.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.79,2592.0
2016-03-24,13.2,3.0,18.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.78,2592.0
2016-03-25,13.6,4.8,17.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.78,2592.0
2016-03-28,9.9,8.3,13.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.78,2592.0
2016-03-29,14.2,8.9,18.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.77,2592.0
2016-03-30,15.4,7.7,22.4,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.87,2592.0
2016-03-31,8.4,4.2,13.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.98,2592.0
2016-04-01,10.0,4.4,14.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.88,2197.0
2016-04-04,8.5,6.5,9.8,13.2,0.0,0.0,0.0,0.0,0.0,0.0,1.96,2197.0
2016-04-05,12.2,6.9,15.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.96,2197.0
2016-04-06,13.8,5.9,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.91,2197.0
2016-04-07,14.7,6.6,20.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.96,2197.0
2016-04-08,10.6,5.2,14.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.99,2197.0
2016-04-11,9.0,4.7,13.4,5.8,0.0,0.0,0.0,0.0,0.0,0.0,1.90,2197.0
2016-04-12,9.8,7.1,12.6,11.8,0.0,0.0,0.0,0.0,0.0,0.0,1.97,2197.0
2016-04-13,11.5,6.9,15.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.01,2197.0
2016-04-14,13.9,7.7,18.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.93,2197.0
2016-04-15,14.6,8.1,19.3,1.8,0.0,0.0,0.0,0.0,0.0,0.0,1.71,2197.0
2016-04-18,16.2,7.4,21.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.76,2197.0
2016-04-19,12.0,10.4,14.4,27.8,0.0,0.0,0.0,0.0,0.0,0.0,1.94,2197.0
2016-04-20,10.7,8.4,12.1,2.6,0.0,0.0,0.0,0.0,0.0,0.0,1.94,2197.0
2016-04-21,12.8,8.1,17.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.96,2197.0
2016-04-22,13.5,9.5,17.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.92,2197.0
2016-04-25,14.3,5.7,20.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.97,2197.0
2016-04-26,17.0,7.7,22.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.97,2197.0
2016-04-27,16.4,10.9,21.5,1.1,0.0,0.0,0.0,0.0,0.0,0.0,1.88,2197.0
2016-04-28,15.2,10.4,18.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.88,2197.0
2016-04-29,15.0,10.3,19.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.89,2197.0
2016-05-02,17.0,4.8,23.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.91,2047.0
2016-05-03,21.0,10.5,26.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.94,2047.0
2016-05-04,21.5,12.9,27.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.03,2047.0
2016-05-05,17.2,14.4,20.7,1.2,0.0,0.0,0.0,0.0,0.0,0.0,2.05,2047.0
2016-05-06,13.7,10.7,16.1,8.3,0.0,0.0,0.0,0.0,0.0,0.0,1.86,2047.0
2016-05-09,11.5,8.4,13.6,7.6,0.0,0.0,0.0,0.0,0.0,0.0,2.01,2047.0
2016-05-10,11.5,8.3,16.6,6.6,0.0,0.0,0.0,0.0,0.0,0.0,2.01,2047.0
2016-05-11,11.4,6.9,15.7,6.4,0.0,0.0,0.0,0.0,0.0,0.0,2.01,2047.0
2016-05-12,12.2,8.1,15.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.01,2047.0
2016-05-13,12.4,8.2,16.5,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.96,2047.0
2016-05-16,18.7,9.1,23.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.91,2047.0
2016-05-17,19.5,11.9,24.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.97,2047.0
2016-05-18,20.8,12.3,25.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.91,2047.0
2016-05-19,21.2,12.7,26.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.83,2047.0
2016-05-20,23.1,13.9,28.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.81,2047.0
2016-05-23,17.8,10.2,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.96,2047.0
2016-05-24,20.2,14.5,25.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.91,2047.0
2016-05-25,16.7,14.1,20.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.77,2047.0
2016-05-26,20.4,13.8,24.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.77,2047.0
2016-05-27,20.9,12.6,25.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.77,2047.0
2016-05-30,17.3,11.1,21.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.77,2047.0
2016-05-31,19.3,10.7,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.12,2047.0
2016-06-01,21.6,11.9,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25,1985.0
2016-06-02,22.7,12.4,28.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.30,1985.0
2016-06-03,24.4,15.9,29.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,2.31,1985.0
2016-06-06,24.5,15.9,29.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.32,1985.0
2016-06-07,27.1,18.3,32.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.32,1985.0
2016-06-08,29.0,19.1,34.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.36,1985.0
2016-06-09,30.1,19.6,34.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.34,1985.0
2016-06-10,26.2,19.3,30.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.46,1985.0
2016-06-13,26.7,18.9,31.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.55,1985.0
2016-06-14,23.8,16.1,29.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.55,1985.0
2016-06-15,17.1,12.9,21.4,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.62,1985.0
2016-06-16,15.6,10.7,19.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.62,1985.0
2016-06-17,18.9,11.2,22.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.59,1985.0
2016-06-20,27.3,14.5,32.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.74,1985.0
2016-06-21,29.0,19.4,34.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.79,1985.0
2016-06-22,29.4,19.6,35.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.82,1985.0
2016-06-23,27.8,19.2,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.69,1985.0
2016-06-24,29.4,20.1,34.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.71,1985.0
2016-06-27,28.8,18.9,34.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.79,1985.0
2016-06-28,29.7,21.2,35.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.89,1985.0
2016-06-29,30.2,22.3,35.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.94,1985.0
2016-06-30,29.4,21.1,34.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.94,1985.0
2016-07-01,29.7,20.9,34.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.89,2121.0
2016-07-04,28.5,22.3,34.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,2.89,2121.0
2016-07-05,30.0,19.2,35.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2.82,2121.0
2016-07-06,29.2,19.1,34.3,5.7,0.0,0.0,0.0,0.0,0.0,0.0,2.82,2121.0
2016-07-07,26.5,20.3,31.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2121.0
2016-07-08,28.8,21.2,34.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.80,2121.0
2016-07-11,32.3,24.8,37.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.88,2121.0
2016-07-12,27.9,21.9,34.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.88,2121.0
2016-07-13,24.8,16.1,30.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.81,2121.0
2016-07-14,24.4,12.9,30.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.79,2121.0
2016-07-15,25.2,13.9,31.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.70,2121.0
2016-07-18,31.9,21.5,38.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.83,2121.0
2016-07-19,31.5,22.1,36.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.83,2121.0
2016-07-20,31.4,24.3,35.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.76,2121.0
2016-07-21,30.2,20.9,35.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.76,2121.0
2016-07-22,29.0,20.3,33.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,2121.0
2016-07-25,31.1,21.3,36.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,2121.0
2016-07-26,31.8,23.2,37.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.84,2121.0
2016-07-27,32.7,24.0,37.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.84,2121.0
2016-07-28,31.9,23.1,37.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.79,2121.0
2016-07-29,32.7,24.5,38.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.97,2121.0
2016-08-01,29.2,20.5,34.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.97,1913.0
2016-08-02,30.5,22.1,36.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.79,1913.0
2016-08-03,31.4,23.2,37.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.89,1913.0
2016-08-04,30.6,22.5,35.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.89,1913.0
2016-08-05,28.2,20.5,32.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.88,1913.0
2016-08-08,29.8,22.3,35.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.85,1913.0
2016-08-09,28.5,19.6,35.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.85,1913.0
2016-08-10,24.2,16.5,29.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.76,1913.0
2016-08-11,25.2,15.8,30.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,1913.0
2016-08-12,26.9,18.5,32.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,1913.0
2016-08-15,28.6,21.2,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.75,1913.0
2016-08-16,28.5,21.6,34.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.75,1913.0
2016-08-17,27.4,19.9,33.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.76,1913.0
2016-08-18,28.3,20.5,33.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.75,1913.0
2016-08-19,28.7,20.3,34.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.67,1913.0
2016-08-22,29.5,21.3,35.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.75,1913.0
2016-08-23,30.4,23.1,35.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.75,1913.0
2016-08-24,29.2,21.3,34.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.82,1913.0
2016-08-25,28.9,20.5,34.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.89,1913.0
2016-08-26,28.9,21.3,33.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.91,1913.0
2016-08-29,29.2,21.4,34.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.97,1913.0
2016-08-30,26.5,17.9,32.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.95,1913.0
2016-08-31,27.4,20.4,33.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.95,1913.0
2016-09-01,28.5,21.5,33.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.95,2090.0
2016-09-02,28.7,20.1,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.88,2090.0
2016-09-05,32.2,22.3,37.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.88,2090.0
2016-09-06,32.6,22.3,38.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.88,2090.0
2016-09-07,31.8,23.3,38.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.77,2090.0
2016-09-08,27.7,20.3,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.88,2090.0
2016-09-09,26.1,19.8,30.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.93,2090.0
2016-09-12,27.7,20.0,33.3,0.9,0.0,0.0,0.0,0.0,0.0,0.0,3.04,2090.0
2016-09-13,20.2,14.1,25.2,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.04,2090.0
2016-09-14,15.4,13.1,18.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,3.07,2090.0
2016-09-15,15.5,10.4,20.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.98,2090.0
2016-09-16,20.7,12.5,24.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.97,2090.0
2016-09-19,20.5,11.6,24.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2090.0
2016-09-20,22.2,15.1,26.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.12,2090.0
2016-09-21,22.2,13.8,27.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.19,2090.0
2016-09-22,21.7,12.9,27.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.18,2090.0
2016-09-23,22.2,14.9,27.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.06,2090.0
2016-09-26,22.8,16.9,26.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.06,2090.0
2016-09-27,23.5,16.4,27.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.09,2090.0
2016-09-28,21.2,15.3,24.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.07,2090.0
2016-09-29,20.9,14.1,24.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.98,2090.0
2016-09-30,21.3,14.6,25.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.84,2090.0
2016-10-03,22.2,14.5,27.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.84,2429.0
2016-10-04,22.5,15.3,27.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.83,2429.0
2016-10-05,22.4,16.1,26.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.83,2429.0
2016-10-06,22.8,15.5,27.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.04,2429.0
2016-10-07,20.7,12.7,26.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.02,2429.0
2016-10-10,19.5,12.1,24.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.18,2429.0
2016-10-11,18.1,9.6,23.2,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.17,2429.0
2016-10-12,11.7,10.9,14.3,13.3,0.0,0.0,0.0,0.0,0.0,0.0,3.17,2429.0
2016-10-13,12.7,10.9,16.4,1.1,0.0,0.0,0.0,0.0,0.0,0.0,3.16,2429.0
2016-10-14,14.5,10.9,18.3,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.18,2429.0
2016-10-17,16.4,13.9,18.3,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.21,2429.0
2016-10-18,17.2,13.1,19.6,6.1,0.0,0.0,0.0,0.0,0.0,0.0,3.25,2429.0
2016-10-19,16.8,14.3,18.5,4.7,0.0,0.0,0.0,0.0,0.0,0.0,3.18,2429.0
2016-10-20,16.0,13.5,18.1,1.9,0.0,0.0,0.0,0.0,0.0,0.0,3.12,2429.0
2016-10-21,15.5,11.3,18.8,0.3,0.0,0.0,0.0,0.0,0.0,0.0,2.92,2429.0
2016-10-24,12.7,10.3,14.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2429.0
2016-10-25,16.9,12.6,19.3,1.4,0.0,0.0,0.0,0.0,0.0,0.0,2.69,2429.0
2016-10-26,19.9,13.7,22.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.69,2429.0
2016-10-27,20.6,15.4,23.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.72,2429.0
2016-10-28,19.4,14.2,21.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.72,2429.0
2016-10-31,17.3,8.7,21.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.85,2429.0
2016-11-01,15.2,8.4,17.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.53,2953.0
2016-11-02,16.7,10.1,20.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.53,2953.0
2016-11-03,16.3,10.8,20.9,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2.41,2953.0
2016-11-04,13.9,11.7,16.1,11.7,0.0,0.0,0.0,0.0,0.0,0.0,2.2,2953.0
2016-11-07,7.8,3.9,10.5,0.6,0.0,0.0,0.0,0.0,0.0,0.0,2.37,2953.0
2016-11-08,8.5,2.1,11.3,0.2,0.0,0.0,0.0,0.0,0.0,0.0,2.34,2953.0
2016-11-09,10.8,6.4,15.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.22,2953.0
2016-11-10,10.3,4.3,12.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.08,2953.0
2016-11-11,10.2,3.9,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.08,2953.0
2016-11-14,11.9,5.5,14.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.26,2953.0
2016-11-15,11.2,5.5,14.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.49,2953.0
2016-11-16,10.9,4.6,14.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.49,2953.0
2016-11-17,12.7,4.9,15.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.37,2953.0
2016-11-18,10.4,6.4,13.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,2953.0
2016-11-21,11.2,6.9,11.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,2.81,2953.0
2016-11-22,8.2,6.4,9.4,0.1,0.0,0.0,0.0,0.0,0.0,0.0,2.73,2953.0
2016-11-23,6.9,4.2,8.3,1.4,0.0,0.0,0.0,0.0,0.0,0.0,2.76,2953.0
2016-11-24,6.4,2.8,8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.76,2953.0
2016-11-25,4.7,3.3,5.8,12.4,0.0,0.0,0.0,0.0,0.0,0.0,2.76,2953.0
2016-11-28,11.3,7.1,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.96,2953.0
2016-11-29,10.0,6.7,11.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.02,2953.0
2016-11-30,11.7,9.1,13.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.32,2953.0
2016-12-01,10.2,9.3,11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.32,3113.0
2016-12-02,10.4,6.8,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.44,3113.0
2016-12-05,12.3,9.5,13.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.44,3113.0
2016-12-06,11.3,7.6,13.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75,3113.0
2016-12-07,9.7,4.9,12.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,3113.0
2016-12-08,9.2,5.3,12.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.68,3113.0
2016-12-09,10.8,5.9,12.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75,3113.0
2016-12-12,7.0,4.1,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,3113.0
2016-12-13,6.8,3.3,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.65,3113.0
2016-12-14,7.5,6.1,9.7,5.8,0.0,0.0,0.0,0.0,0.0,0.0,3.55,3113.0
2016-12-15,8.4,7.1,10.2,3.8,0.0,0.0,0.0,0.0,0.0,0.0,3.56,3113.0
2016-12-16,7.8,7.2,8.9,2.8,0.0,0.0,0.0,0.0,0.0,0.0,3.51,3113.0
2016-12-19,8.2,3.0,10.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.55,3113.0
2016-12-20,6.2,1.3,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.39,3113.0
2016-12-21,9.7,3.7,11.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,3113.0
2016-12-22,8.5,4.4,11.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,3113.0
2016-12-23,9.8,5.0,12.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,3113.0
2016-12-26,9.7,1.9,13.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,3113.0
2016-12-27,11.0,4.9,14.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,3113.0
2016-12-28,10.7,4.3,13.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,3113.0
2016-12-29,7.9,1.5,12.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.71,3113.0
2016-12-30,7.2,-1.3,11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.71,3113.0
2017-01-02,4.1,-0.9,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.71,3441.0
2017-01-03,6.9,1.6,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.41,3441.0
2017-01-04,7.6,2.1,11.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.42,3441.0
2017-01-05,6.7,4.6,9.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.42,3441.0
2017-01-06,6.7,1.0,9.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.38,3441.0
2017-01-09,7.2,-0.5,11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.14,3441.0
2017-01-10,8.8,3.3,11.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.21,3441.0
2017-01-11,12.9,4.7,15.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.27,3441.0
